"symptom_ID";"symptom";"code_ID";"category"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";775;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";777;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1861;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1863;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1865;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1867;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1893;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1998;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1782;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1787;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1789;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1791;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";1793;"attachment"
598;"The disturbance causes clinically significant distress or impairment in social, occupational, or other important areas of functioning.";2110;"attachment"
700;"The learning difficulties are not better accounted for by intellectual disabilities, uncorrected visual or auditory acuity, other mental or neurological disorders, psychosocial adversity, lack of proficiency in the language of academic instruction, or inadequate educational instruction.";389;"NULL"
700;"The learning difficulties are not better accounted for by intellectual disabilities, uncorrected visual or auditory acuity, other mental or neurological disorders, psychosocial adversity, lack of proficiency in the language of academic instruction, or inadequate educational instruction.";391;"NULL"
